央视,#genre#
金鹰卡通,http://101.66.199.137:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://101.66.198.64:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0

数字频道,#genre#
CHC影迷电影,https://iptv.catvod.com/live.php?id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1
CHC家庭影院,https://iptv.catvod.com/live.php?id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC动作电影,https://iptv.catvod.com/live.php?id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1
CHC动作电影,https://stream.freetv.fun/2f2e29b8759a2458730dc1f3686024472691952a50e787fe075944d0cb17f36e.ctv

经典剧场,#genre#
【新三国】日版,https://lunbo.freetv.top/yy/1382851457
【新三国】吕布,https://lunbo.freetv.top/yy/1382851459
【新三国】,https://lunbo.freetv.top/yy/1382851415
《武林外传》武侠,https://lunbo.freetv.top/yy/1394000563
挨饿德•2「其他」,https://live.iill.top/huya/17693860
挨饿德•1「其他」,https://live.iill.top/huya/20985858
雍正王朝,https://lunbo.freetv.top/yy/1459714870
音乐速递「音乐」,https://live.iill.top/huya/19439762
易中天品三国,https://lunbo.freetv.top/yy/1354931498
远去的飞鹰-影视剧,https://lunbo.freetv.top/yy/1354930912
远去的飞鹰-影视剧,https://yylunbo.ottiptv.cc/yy/1354930912
西游记续集,http://www.douzhicloud.site:35455/douyu/3113309
西游记后传 蓝光,https://lunbo.freetv.top/yy/1353392400
西游记后传,http://www.douzhicloud.site:35455/yy/1353392400
西游记,https://live.iill.top/huya/26355861
新三国2,https://lunbo.freetv.top/yy/1461396681
新白娘子传奇,http://www.douzhicloud.site:35455/yy/1354490667
新白娘子4K观看,https://lunbo.freetv.top/yy/1508961855
寻秦记,https://lunbo.freetv.top/yy/1354658048
雪中悍刀行,https://lunbo.freetv.top/yy/1382881708
闲暇观看综艺,https://yylunbo.ottiptv.cc/yy/1354932379
笑傲江湖,https://live.iill.top/huya/23865142
我是特种兵之利刃出鞘,http://www.douzhicloud.site:35455/yy/37999586
伪装者,http://www.douzhicloud.site:35455/yy/1354936244
谈判专家,http://www.douzhicloud.site:35455/yy/1382735560
铁齿铜牙纪晓岚,https://lunbo.freetv.top/yy/1382781415
天龙神雕经典回忆,https://lunbo.freetv.top/yy/68260522
天龙八部,http://jiaojirentv.top/2020/yy.php?id=1382881708
天龙八部,http://www.douzhicloud.site:35455/yy/1351814644
隋唐英雄传,http://www.douzhicloud.site:35455/yy/1352475619
少年包青天第一部,http://www.douzhicloud.site:35455/yy/1356043677
少年包青天第三部,http://www.douzhicloud.site:35455/yy/1382736814
少年包青天,https://lunbo.freetv.top/yy/1414846486
神探狄仁杰第二部,http://www.douzhicloud.site:35455/douyu/6027991
邵氏喜剧,http://38.75.136.137:98/gslb/dsdqpub/lbssxj.m3u8?auth=testpub
邵氏武侠,http://38.75.136.137:98/gslb/dsdqpub/lbsswx.m3u8?auth=testpub
邵氏电影,http://38.75.136.137:98/gslb/dsdqpub/lbssdy.m3u8?auth=testpub
水浒传,https://lunbo.freetv.top/yy/1382768483
清官难当看芝麻官如何破局,https://yylunbo.ottiptv.cc/yy/1382749909
美剧「解说」,https://live.iill.top/huya/20488841
漫威「解说」,https://live.iill.top/huya/17089779
鹿鼎记,http://www.douzhicloud.site:35455/yy/28265277
康熙王朝,https://lunbo.freetv.top/yy/1382851583
狂飙,https://lunbo.freetv.top/yy/1382626335
经典雪豹24h,https://lunbo.freetv.top/yy/1459010966
纪晓岚,https://lunbo.freetv.top/yy/1352227227
进来陪你看动漫,https://yylunbo.ottiptv.cc/yy/1352866135
靓剑乐乐陪看,https://yylunbo.ottiptv.cc/yy/1352946111
欢乐一起看,https://yylunbo.ottiptv.cc/yy/1354930926
荒野求生「其他」,https://live.iill.top/huya/593667
返乡青年撞破村中隐秘村里有情况,https://yylunbo.ottiptv.cc/yy/1382749940
父母爱情,http://www.douzhicloud.site:35455/yy/1354926650
大秧歌~24h好剧,https://lunbo.freetv.top/yy/1354744544
大唐双龙传,https://lunbo.freetv.top/yy/1354930979
哆啦A梦「动漫」,https://live.iill.top/huya/11601963
闯关东,https://lunbo.freetv.top/yy/1354689861
宝莲灯前传,https://lunbo.freetv.top/yy/1354931631
百家讲坛之明太祖朱元璋,https://yylunbo.ottiptv.cc/yy/1354936149
24h唐朝诡实录,https://lunbo.freetv.top/yy/1353913646

电影频道,#genre#
【周星驰】搞笑电影,https://lunbo.freetv.top/yy/38670875
【特jing力量】,https://lunbo.freetv.top/yy/1508456184
【破案 悬疑 港剧】,https://lunbo.freetv.top/yy/1382800083
【科幻电影】,https://lunbo.freetv.top/yy/1355065896
【狂飙】,https://lunbo.freetv.top/yy/1354806550
【经典港片】佟瑶,https://lunbo.freetv.top/yy/23531261
【靓剑】乐乐陪看,https://lunbo.freetv.top/yy/1352946111
《仙侠》开局无敌了,https://lunbo.freetv.top/yy/29600150
《石敢当》六耳猕猴,https://lunbo.freetv.top/yy/1394156613
欧美配音电影！！！,https://lunbo.freetv.top/yy/1354693629
欧美配音电影,https://yylunbo.ottiptv.cc/yy/1354693629
安安电视剧,https://lunbo.freetv.top/yy/1414817779
二号交通站,https://lunbo.freetv.top/yy/1354930965
二号交通站,https://lunbo.freetv.top/yy/1382851582
二号交通站,https://lunbo.freetv.top/yy/1382735582
傲娇千金惹人醉,https://lunbo.freetv.top/yy/1382851602
周星星系列,https://lunbo.freetv.top/yy/1354888671
周星驰搞笑电影,https://yylunbo.ottiptv.cc/yy/38670875
终结者2：审判日,https://lunbo.freetv.top/yy/1382851148
重生之超级赛亚人,https://lunbo.freetv.top/yy/1354936124
致命武器3,https://lunbo.freetv.top/yy/1382749918
战狼3,https://lunbo.freetv.top/yy/1454835388
战狼10086,https://lunbo.freetv.top/yy/1382773686
影视小艺,https://yylunbo.ottiptv.cc/yy/1382737886
英伦特工智斗谍影,https://lunbo.freetv.top/yy/1382736841
一局定生死，谁才是真正的赌王？,https://lunbo.freetv.top/yy/1382735552
一剑开天门,https://lunbo.freetv.top/yy/34313906
一分钟学道菜,https://lunbo.freetv.top/yy/1382736901
鸭子天空-翱翔于篮球的梦想,https://lunbo.freetv.top/yy/1354930894
妖神记,https://lunbo.freetv.top/yy/1382745171
燕双鹰,https://lunbo.freetv.top/yy/1352227153
岳云鹏宋小宝也来演电影了？,https://lunbo.freetv.top/yy/1354926612
学生兵,https://lunbo.freetv.top/yy/1354658003
悬疑武侠电影—九门,https://lunbo.freetv.top/yy/1382828768
悬疑反转，直击真相,https://lunbo.freetv.top/yy/1354930954
熊出没之探险日记-森林探险记,https://lunbo.freetv.top/yy/1382745122
咸鱼动漫,https://lunbo.freetv.top/yy/1354076248
五号特工组和平ff,https://lunbo.freetv.top/yy/1414967772
我的父亲我的兵,https://lunbo.freetv.top/yy/1353413714
无敌燕双鹰,https://lunbo.freetv.top/yy/1354825244
探案！探案！,https://lunbo.freetv.top/yy/1382829413
粟裕大将-影视,https://lunbo.freetv.top/yy/1354926542
四位闺蜜继续在爱情与事业中寻找平衡,https://lunbo.freetv.top/yy/1354931488
时间的答卷第二季,https://lunbo.freetv.top/yy/1382745106
时光,https://lunbo.freetv.top/yy/1414829775
人在囧途之泰囧,https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8
人在囧途之港囧,https://vip.ffzy-play7.com/20230112/11082_fde1a94d/index.m3u8
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
热血动作电影,https://yylunbo.ottiptv.cc/yy/1382736804
热播完美世界,https://lunbo.freetv.top/yy/25444932
让子弹飞,https://vip.ffzy-play7.com/20230116/11563_b9f44814/index.m3u8
情满四合院-小人物的悲欢离合,https://lunbo.freetv.top/yy/1382851601
奇幻冒险电影凯斯宾王子的魔法征途,https://yylunbo.ottiptv.cc/yy/1354926671
犬夜叉，半妖四魂之玉之路,https://lunbo.freetv.top/yy/1509038705
强悍“杀猪婆”的励志人生,https://lunbo.freetv.top/yy/1354658062
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
女婿翻身大战岳母，家庭地位争夺爆笑开演,https://lunbo.freetv.top/yy/1354930945
能耐大了第1季,https://lunbo.freetv.top/yy/1354930195
魔幻手机,https://lunbo.freetv.top/yy/1382851541
末日系列-外国电影合集,https://lunbo.freetv.top/yy/1354889019
梅艳芳主演喜剧电影,https://yylunbo.ottiptv.cc/yy/1382735627
漫威十年老粉福利来了,https://lunbo.freetv.top/yy/1354930233
老妖私影院,https://lunbo.freetv.top/yy/1354952229
老九门24h,https://lunbo.freetv.top/yy/1355171357
林正英经典电影,https://yylunbo.ottiptv.cc/yy/34229877
浪客剑心：京都大火篇——野心家颠覆天下,https://lunbo.freetv.top/yy/1382745090
流行古装剧—知否知否应是绿肥红瘦,https://lunbo.freetv.top/yy/1354936134
流金岁月-经典港剧,https://lunbo.freetv.top/yy/1382736891
聊齋畫壁,https://vip.lz-cdn7.com/20230226/14577_538d24e5/index.m3u8
喨剑电视剧,https://lunbo.freetv.top/yy/1453810838
恐怖电影,https://yylunbo.ottiptv.cc/yy/24066336
科幻电影,https://yylunbo.ottiptv.cc/yy/1354930209
快来呀好剧在等你,https://lunbo.freetv.top/yy/1331686180
瑾小瑟正在直播,https://lunbo.freetv.top/yy/29600466
警匪智力对决，谁才是最后的赢家？,https://lunbo.freetv.top/yy/1354889042
惊恐盗暮鬼怪,https://lunbo.freetv.top/yy/1382749525
经典港片动作搞笑,https://lunbo.freetv.top/yy/1459869766
经典港片电影,https://lunbo.freetv.top/yy/1461889059
经典港片电影,https://yylunbo.ottiptv.cc/yy/1461889059
经典动漫,https://lunbo.freetv.top/yy/67857780
经典电影重温,https://yylunbo.ottiptv.cc/yy/1382793140
精彩动作电影享不停,https://yylunbo.ottiptv.cc/yy/1382736809
精彩动作电影,https://yylunbo.ottiptv.cc/yy/1382736823
飓风营救,https://lunbo.freetv.top/yy/1382735547
进来 陪你看电视,https://lunbo.freetv.top/yy/1353518742
杰斯尼克暗黑我思我祷,https://lunbo.freetv.top/yy/1354658051
和你不见不散,https://lunbo.freetv.top/yy/1355635293
寒战,https://vip.ffzy-play6.com/20221019/157_bf0740ee/index.m3u8
欢乐集结号58-70,https://lunbo.freetv.top/yy/1382745119
欢乐集结号,https://lunbo.freetv.top/yy/1354931582
黄大妮-电视剧,https://lunbo.freetv.top/yy/1354930904
孤胆英雄以一敌百，热血爆燃格斗盛宴,https://lunbo.freetv.top/yy/1354936136
功夫小子进城,https://lunbo.freetv.top/yy/1382749890
国外经典—小鬼当家,https://lunbo.freetv.top/yy/1354658064
国内玄幻电影林正英,https://yylunbo.ottiptv.cc/yy/1354932444
国内科幻片来袭,https://lunbo.freetv.top/yy/1354930821
国漫动漫,https://lunbo.freetv.top/yy/1354768828
国产动作电影,https://yylunbo.ottiptv.cc/yy/1382736858
国产大片电影,https://yylunbo.ottiptv.cc/yy/1354926655
国产电影就是闹着玩的,https://yylunbo.ottiptv.cc/yy/1354931503
怪医文三块影视剧,https://yylunbo.ottiptv.cc/yy/1354936154
法国版《家有儿女》治愈所有不开心,https://lunbo.freetv.top/yy/1382851137
扶桑花女孩,https://vip.lz-cdn7.com/20230223/14473_34758120/index.m3u8
东森洋片,http://43.251.226.89:8080/play/735.m3u8
东北恋哥,https://sf1-ttcdn-tos.pstatp.com/obj/tos-cn-v-0000/c51103da90f442339e892f8711ab0998
动漫《火影疾风传》,https://lunbo.freetv.top/yy/1459675153
动漫,https://lunbo.freetv.top/yy/25055036
动漫,https://lunbo.freetv.top/yy/1354143938
动漫,https://lunbo.freetv.top/yy/1354768831
动漫,https://lunbo.freetv.top/yy/22777075
狄仁杰智破红瞳谜案,https://lunbo.freetv.top/yy/1354936116
第8号当铺,https://lunbo.freetv.top/yy/1382736905
电影电影电影电影电影电影,https://lunbo.freetv.top/yy/1351496216
电影电影电影电影电影电影,https://yylunbo.ottiptv.cc/yy/1351496216
电影,https://yylunbo.ottiptv.cc/yy/37454459
的直播间,https://lunbo.freetv.top/yy/1354129442
醜女大翻身,https://vip.lz-cdn7.com/20230223/14471_0a1ee6d8/index.m3u8
超清鬼片 港片,https://lunbo.freetv.top/yy/1335509613
拆弹专家2,https://vip.ffzy-online.com/20221015/722_e32c42bc/index.m3u8
拆弹专家1,https://vip.ffzy-online.com/20221015/719_80ff87c2/index.m3u8
闯关东,https://lunbo.freetv.top/yy/1383546866
穿越时间长河，聆听初心不改的动人故事,https://lunbo.freetv.top/yy/1382745100
北京爱情故事，心动不打烊,https://lunbo.freetv.top/yy/1382744423
不用加班真开心,https://lunbo.freetv.top/yy/1354930924
拔刀定乾坤：浪客剑心,https://lunbo.freetv.top/yy/1354936210
YY用户,https://lunbo.freetv.top/yy/1382736975
YY用户,https://lunbo.freetv.top/yy/1382745085
YY果国际电影频道,https://yylunbo.ottiptv.cc/yy/1382627144
Simon Amstell：躺平哲学,https://lunbo.freetv.top/yy/1382749951
8090年的热血与回忆,https://lunbo.freetv.top/yy/1356243352
24小时不停播,https://lunbo.freetv.top/yy/31002731
1930年代经典电影,https://lunbo.freetv.top/yy/1356363815
